stop_code,stop_id,parent_station,preferred,stop_lat,stop_timezone,stop_name,stop_url,wheelchair_boarding,stop_desc,location_type,stop_lon,zone_id
1762,1762,,2,43.832321,,Bayly Eastbound @ Salk,,1,,0,-79.070556,
1763,1763,,1,43.83279628,,Bayly Eastbound @ Brock Road,,1,,0,-79.06841759,
1764,1764,,2,43.833567,,Bayly Eastbound @ Toy,,1,,0,-79.064971,
1765,1765,,2,43.8336033,,Bayly Westbound @ Toy,,1,,0,-79.0656863,
1766,1766,,1,43.832884,,Bayly Westbound @ Brock Road,,1,,0,-79.068809,
1767,1767,,2,43.8324969,,Bayly Westbound @ Salk,,1,,0,-79.0705011,
1768,1768,,2,43.83159,,Bayly Westbound @ Alliance,,1,,0,-79.074425,
1769,1769,,2,43.830956,,Bayly Westbound @ Sandy Beach,,1,,0,-79.077296,
1770,1770,,2,43.830141,,Bayly Westbound @ Krosno,,1,,0,-79.08112199999998,
1771,1771,,2,43.82978700000001,,Bayly  @ Pickering Station,,1,,0,-79.08286699999998,
1772,1772,,2,43.82763700000001,,Bayly Westbound @ St Martins,,1,,0,-79.092178,
1776,1776,,2,43.80911600000001,,Kingston Eastbound @ Rougemount,,1,,0,-79.129988,
1777,1777,,2,43.812717,,Kingston Eastbound @ Rosebank,,1,,0,-79.123765,
1778,1778,,1,43.816824,,Kingston Eastbound @ Steeple Hill,,1,,0,-79.11821999999998,
1779,1779,,2,43.819366,,Kingston Eastbound @ Whites,,1,,0,-79.114699,
1780,1780,,2,43.82242200000001,,Eastbound @ 817 Kingston,,1,,0,-79.110401,
1781,1781,,1,43.823526,,Kingston Eastbound @ Fairport,,1,,0,-79.1066,
1782,1782,,1,43.828459,,Kingston Eastbound @ Dixie,,1,,0,-79.098733,
1783,1783,,2,43.830837,,Kingston Eastbound @ Walnut,,1,,0,-79.096536,
1786,1786,,1,43.838707,,Kingston Eastbound @ Glenanna,,1,,0,-79.08637299999998,
1787,1787,,2,43.842456,,Kingston Eastbound @ Valley Farm,,1,,0,-79.081877,
1789,1789,,1,43.84806,,Kingston Eastbound @ Brock Road,,1,,0,-79.0734468,
179,179,,2,43.8946592,,Brock Street Northbound @ Wallace,,1,,0,-78.9483474,
1790,1790,,2,43.8504078,,Kingston Eastbound @ Bainbridge,,1,,0,-79.0700786,
1792,1792,,2,43.847733,,Finch Westbound @ Valley Farm,,1,,0,-79.085486,
18,18,,2,43.91657707,,Garden Northbound @ Taunton (South side stop),,1,,0,-78.947352,
180,180,,2,43.89786586576436,,Brock Street Northbound @ Rossland,,1,,0,-78.94979534724654,
181,181,,2,43.90096372795096,,Brock Street Northbound @ Kenneth Hobbs,,1,,0,-78.95127364537692,
182,182,,1,43.90360615973618,,Brock Street Northbound @ Dryden,,1,,0,-78.95243295178959,
183,183,,2,43.90666800000001,,Northbound @ 3603 Brock Street,,1,,0,-78.953906,
1832,1832,,2,43.82171000000001,,Southbound @ 725 Krosno,,1,,0,-79.08241599999998,
184,184,,1,43.90919615779485,,Brock Street Northbound @ Woodlands,,1,,0,-78.95486433761245,
1842,1842,,2,43.8230252,,Liverpool Southbound @ Haller,,1,,0,-79.0848981,
1846,1846,,2,43.852804,,Brock Road Northbound @ Usman,,1,,0,-79.076493,
1847,1847,,1,43.854784,,Brock Road Northbound @ Major Oaks,,1,,0,-79.077417,
1849,1849,,2,43.858563,,Dellbrook Westbound @ Melman,,1,,0,-79.08041799999998,
185,185,,2,43.91277413097844,,Brock Street Northbound @ Joy Thompson,,1,,0,-78.95640256128728,
1852,1852,,2,43.8607027,,Dellbrook Westbound @ Blue Ridge (East stop),,1,,0,-79.0856358,
1854,1854,,2,43.860264,,Dellbrook Westbound @ Major Oaks,,1,,0,-79.089584,
1855,1855,,2,43.85834100000001,,Major Oaks Southbound @ Pepperwood,,1,,0,-79.088725,
186,186,,2,43.91494265,,Brock Street Northbound @ Taunton,,1,,0,-78.957317,
1861,1861,,2,43.85219,,Southbound @ 2058 Brock Road (Brock Ridge Community Park),,1,,0,-79.07651799999998,
1866,1866,,2,43.846859,,Finch Westbound @ Rosefield,,1,,0,-79.089437,
187,187,,2,43.91826600000001,,Baldwin Northbound @ Broadleaf,,1,,0,-78.958405,
188,188,,2,43.922073,,Baldwin Northbound @ Robert Attersley,,1,,0,-78.960088,
1887,1887,,1,43.841082,,Finch Eastbound @ Fairport,,1,,0,-79.114864,
189,189,,2,43.92549000000001,,Baldwin Northbound @ Sleepy Hollow,,1,,0,-78.961574,
1894,1894,,2,43.84660860000001,,Finch Eastbound @ Rosefield,,1,,0,-79.0900957,
190,190,,2,43.935355,,Baldwin Northbound @ Robmar,,1,,0,-78.961073,
191,191,,2,43.935439,,Baldwin Southbound @ Robmar,,1,,0,-78.96117,
1915,1915,,2,43.83744,,Glenanna Southbound @ The Esplanade (South side stop),,1,,0,-79.084563,
192,192,,2,43.925998,,Baldwin Southbound @ Sonley,,1,,0,-78.962027,
1920,1920,,2,43.838509,,Glenanna Westbound @ Glendale,,1,,0,-79.093254,
1921,1921,,2,43.83803000000001,,Glenanna Westbound @ Bronte,,1,,0,-79.095309,
1922,1922,,2,43.83683700000001,,Glenanna Westbound @ Listowell,,1,,0,-79.09910499999998,
1923,1923,,2,43.8364337,,Glenanna Westbound @ Dixie,,1,,0,-79.1013673,
193,193,,2,43.922437,,Baldwin Southbound @ Robert Attersley (North side stop),,1,,0,-78.96051,
1933,1933,,2,43.836731,,Glenanna Eastbound @ Listowell,,1,,0,-79.099024,
1934,1934,,2,43.83762,,Glenanna Eastbound @ Bowler,,1,,0,-79.096622,
1935,1935,,2,43.838287,,Glenanna Eastbound @ Glendale,,1,,0,-79.09366799999998,
1936,1936,,1,43.8390289,,Glenanna Southbound @ Kingston,,1,,0,-79.0881538,
1947,1947,,2,43.843901,,Pickering Parkway Westbound @ Beechlawn,,1,,0,-79.065168,
1949,1949,,2,43.8436022,,Westbound @ 1738 Pickering Parkway,,1,,0,-79.0698917,
195,195,,2,43.918627,,Baldwin Southbound @ Broadleaf,,1,,0,-78.958862,
196,196,,2,43.9161151,,Baldwin Southbound @ Taunton,,1,,0,-78.95792659999998,
1960,1960,,2,43.836906,,Pickering Parkway Eastbound @ Valley Farm,,1,,0,-79.078013,
1961,1961,,2,43.839791,,Pickering Parkway Northbound @ Portland,,1,,0,-79.072916,
1962,1962,,2,43.8413,,Pickering Parkway Eastbound @ Dreyber,,1,,0,-79.073371,
1963,1963,,2,43.84296100000001,,Pickering Parkway Eastbound @ Denmar,,1,,0,-79.073721,
1964,1964,,2,43.843629,,Eastbound @ 1733 Pickering Parkway,,1,,0,-79.070464,
1965,1965,,2,43.8431731,,Eastbound @ 1755 Pickering Parkway,,1,,0,-79.0678524,
1966,1966,,2,43.84381900000001,,Pickering Parkway Eastbound @ Beechlawn,,1,,0,-79.065034,
198,198,,1,43.90858510693625,,Brock Street Southbound @ Whitburn,,1,,0,-78.95500607203,
1986,1986,,2,43.824687,,Liverpool Southbound @ Patmore,,1,,0,-79.085622,
199,199,,2,43.907209,,Southbound @ 3626 Brock Street,,1,,0,-78.954297,
200,200,,1,43.90270016653976,,Brock Street Southbound @ James Rowe,,1,,0,-78.9524205159256,
2002,2002,,2,43.823093,,Liverpool Northbound @ Haller,,1,,0,-79.084806,
2003,2003,,2,43.824917,,Liverpool Northbound @ Patmore,,1,,0,-79.085611,
2004,2004,,2,43.83507642,,Bayly Eastbound @ Squires Beach,,1,,0,-79.05785441,
201,201,,2,43.89982520011349,,Brock Street Southbound @ McCartney,,1,,0,-78.95117460260064,
202,202,,2,43.897776,,Brock Street Southbound @ Rossland,,1,,0,-78.950113,
2026,2026,,2,43.83100300000001,,Dreyer Eastbound @ Harwood,,1,,0,-79.012911,
2029,2029,,2,43.830365,,Clover Ridge Southbound @ Bryant,,1,,0,-79.003947,
2030,2030,,2,43.829063,,Clover Ridge Southbound @ Gregory,,1,,0,-79.00503,
2031,2031,,2,43.827273,,Clover Ridge Westbound @ Crawford,,1,,0,-79.0073526,
2039,2039,,2,43.832912,,Ashbury Eastbound @ Wiseman,,1,,0,-78.990826,
204,204,,1,43.89251,,Brock Street Southbound @ Starr (North side stop),,1,,0,-78.94755,
2041,2041,,2,43.832005,,Ashbury Eastbound @ Audley,,1,,0,-78.985365,
2046,2046,,2,43.8348382,,Audley Northbound @ Handley,,1,,0,-78.9859383,
2050,2050,,2,43.848091,,Audley Northbound @ Keywood,,1,,0,-78.987718,
2058,2058,,1,43.82619600000001,,Clover Ridge Westbound @ Harwood,,1,,0,-79.01322,
206,206,,2,43.8904162,,Southbound @ 814 Brock Street,,1,,0,-78.9467193,
2065,2065,,2,43.82833209000001,,Harwood Northbound @ Gorton,,1,,0,-79.013822,
2066,2066,,2,43.83001,,Northbound @ 819 Harwood,,1,,0,-79.014268,
2068,2068,,1,43.836126,,Northbound @ 655 Harwood,,1,,0,-79.014843,
2069,2069,,2,43.837528,,Harwood Northbound @ Emperor (Lakeridge Health Ajax Pickering),,1,,0,-79.01542,
207,207,,2,43.886977,,Brock Street Southbound @ Maple,,1,,0,-78.945274,
2070,2070,,2,43.839992,,Harwood Northbound @ Falby,,1,,0,-79.017956,
2072,2072,,1,43.843789,,Harwood Northbound @ Bayly,,1,,0,-79.018082,
2073,2073,,1,43.846645,,Harwood Northbound @ Kings Crescent (South stop),,1,,0,-79.019272,
2074,2074,,2,43.84973200000001,,Harwood Northbound @ Kings Crescent (North stop),,1,,0,-79.02055799999998,
2076,2076,,2,43.849235,,Harwood Southbound @ Kings Crescent,,1,,0,-79.020696,
2078,2078,,1,43.844243,,Harwood Southbound @ Bayly,,1,,0,-79.018636,
2079,2079,,2,43.839809,,Harwood Southbound @ Falby,,1,,0,-79.018227,
208,208,,2,43.884855,,Brock Street Southbound @ Chestnut,,1,,0,-78.944315,
2080,2080,,2,43.83667100000001,,Southbound @ 580 Harwood Avenue South (Lakeridge Health Ajax Pickering),,1,,0,-79.015332,
2081,2081,,2,43.83498800000001,,Harwood Southbound @ Clements,,1,,0,-79.015122,
2082,2082,,2,43.83234800000001,,Southbound @ 766 Harwood,,1,,0,-79.01500299999998,
2083,2083,,1,43.831109,,Harwood Southbound @ Westney,,1,,0,-79.014812,
2088,2088,,2,43.83037,,Range Line Westbound @ Mayor,,1,,0,-78.99327,
209,209,,2,43.883763,,Brock Street Southbound @ Walnut,,1,,0,-78.943838,
2092,2092,,1,43.8317563,,Pickering Beach Northbound @ Rollo (South stop),,1,,0,-79.0021836,
2093,2093,,2,43.83484,,Northbound @ 727 Pickering Beach,,1,,0,-79.00351499999998,
2094,2094,,2,43.8365894,,Pickering Beach Northbound @ Rollo (North stop),,1,,0,-79.0042527,
2095,2095,,1,43.841101,,Pickering Beach Northbound @ Howling Crescent,,1,,0,-79.006067,
2096,2096,,2,43.84355324,,Pickering Beach Northbound @ Greenhalf,,1,,0,-79.006018,
2097,2097,,2,43.84503584,,Pickering Beach Northbound @ Powers Valley,,1,,0,-79.00557499999998,
210,210,,2,43.882233,,Brock Street Southbound @ Mary,,1,,0,-78.94316,
211,211,,1,43.87995200000001,,Brock Street Southbound @ Dundas,,1,,0,-78.942282,
212,212,,2,43.876878,,Brock Street Southbound @ Gilbert,,1,,0,-78.941093,
213,213,,2,43.87582900000001,,Brock Street Southbound @ Ontario,,1,,0,-78.940579,
2136,2136,,2,43.881794,,Harwood Northbound @ Biggs,,1,,0,-79.02769499999998,
2137,2137,,2,43.88408900000001,,Harwood Northbound @ Woodcock,,1,,0,-79.028774,
2138,2138,,2,43.885292,,Harwood Westbound @ Woodcock,,1,,0,-79.032422,
2139,2139,,2,43.8880633,,Harwood Northbound @ Williamson,,1,,0,-79.0372909,
214,214,,2,43.873776,,Brock Street Southbound @ Trent,,1,,0,-78.939683,
2141,2141,,2,43.88507983,,Harwood Southbound @ Woodcock,,1,,0,-79.03234399999998,
2142,2142,,2,43.884808,,Southbound @ 1370 Harwood,,1,,0,-79.030202,
2143,2143,,2,43.88232766,,Harwood Southbound @ Biggs,,1,,0,-79.028197,
2144,2144,,2,43.8802553,,Harwood Southbound @ Rossland,,1,,0,-79.0273906,
2145,2145,,2,43.877704,,Harwood Southbound @ Fishlock,,1,,0,-79.026265,
2146,2146,,2,43.874193,,Harwood Southbound @ Hibbard,,1,,0,-79.024716,
2147,2147,,2,43.87033000000001,,Harwood Southbound @ Kerrison,,1,,0,-79.024269,
2148,2148,,2,43.867723,,Harwood Southbound @ Ringer,,1,,0,-79.02528,
2149,2149,,2,43.86438600000001,,Harwood Southbound @ Chapman,,1,,0,-79.026404,
215,215,,2,43.872757,,Southbound @ 786 Brock Street,,1,,0,-78.93923599999998,
2151,2151,,2,43.861847,,Harwood Southbound @ Kingston,,1,,0,-79.02633899999998,
2152,2152,,2,43.858871,,Harwood Southbound @ Gardiner,,1,,0,-79.02495999999998,
2153,2153,,2,43.857094,,Harwood Southbound @ Ontario,,1,,0,-79.024118,
2154,2154,,2,43.855292,,Harwood Southbound @ Brock Street,,1,,0,-79.023336,
2155,2155,,2,43.854752,,Harwood Northbound @ Oak,,1,,0,-79.02292199999998,
2156,2156,,2,43.856625,,Harwood Northbound @ Doric,,1,,0,-79.023745,
2157,2157,,2,43.858455,,Harwood Northbound @ Mandrake,,1,,0,-79.024518,
2158,2158,,2,43.861921,,Harwood Northbound @ Kingston,,1,,0,-79.02605,
2159,2159,,2,43.863997,,Harwood Northbound @ Chapman,,1,,0,-79.026117,
216,216,,1,43.871232,,Brock Street Southbound @ Burns,,1,,0,-78.938597,
2160,2160,,2,43.867257,,Harwood Northbound @ Ringer,,1,,0,-79.025183,
2161,2161,,2,43.869841,,Harwood Northbound @ Kerrison,,1,,0,-79.024135,
2162,2162,,2,43.873823,,Harwood Northbound @ Hibbard,,1,,0,-79.02424999999998,
2163,2163,,2,43.877314,,Harwood Northbound @ Fishlock,,1,,0,-79.025754,
2164,2164,,2,43.87954400000001,,Harwood Northbound @ Rossland,,1,,0,-79.02673,
2168,2168,,2,43.87530000000001,,Rossland Eastbound @ Pearce,,1,,0,-79.04696,
2169,2169,,1,43.876463,,Rossland Eastbound @ Westney,,1,,0,-79.04190199999998,
217,217,,2,43.8691799,,Brock Street Southbound @ Arthur,,1,,0,-78.9376805,
2171,2171,,1,43.881463,,Rossland Eastbound @ Salem,,1,,0,-79.019467,
2172,2172,,1,43.883402,,Rossland Eastbound @ Rushworth,,1,,0,-79.011115,
2173,2173,,2,43.884305,,Rossland Eastbound @ Hilton,,1,,0,-79.007262,
2174,2174,,2,43.885035,,Rossland Eastbound @ Audley,,1,,0,-79.004013,
2175,2175,,2,43.887478,,Rossland Eastbound @ Lake Ridge,,1,,0,-78.993144,
2176,2176,,2,43.887606,,Rossland Westbound @ Lake Ridge,,1,,0,-78.993369,
2177,2177,,2,43.885183,,Rossland Westbound @ Audley,,1,,0,-79.003906,
2178,2178,,2,43.884465,,Rossland Westbound @ Hilton,,1,,0,-79.007121,
2179,2179,,1,43.883554,,Rossland Westbound @ Rushworth,,1,,0,-79.01085999999998,
2182,2182,,2,43.864849,,Ravenscroft Northbound @ Brennan,,1,,0,-79.049211,
2183,2183,,2,43.866904,,Ravenscroft Northbound @ Matthews,,1,,0,-79.050094,
2184,2184,,2,43.869752,,Ravenscroft Northbound @ Delaney,,1,,0,-79.051332,
2185,2185,,2,43.872168,,Ravenscroft Northbound @ Hyde,,1,,0,-79.052373,
2204,2204,,2,43.868838,,Church Southbound @ Strickland,,1,,0,-79.061829,
2205,2205,,2,43.86716,,Southbound @ 570 Church,,1,,0,-79.061098,
2206,2206,,2,43.86411300000001,,Church Southbound @ Delaney,,1,,0,-79.059791,
2207,2207,,2,43.86250900000001,,Southbound @ 370 Church,,1,,0,-79.05909,
2208,2208,,2,43.85935,,Church Southbound @ Meekings,,1,,0,-79.057714,
2209,2209,,2,43.854942,,Church Southbound @ Kingston,,1,,0,-79.05582,
2218,2218,,2,43.8648288,,Kingston Eastbound @ Wicks,,1,,0,-79.00946,
2220,2220,,2,43.866897,,Kingston Eastbound @ Alexanders Crossing,,1,,0,-79.00020499999998,
2221,2221,,2,43.867763,,Kingston Eastbound @ Audley,,1,,0,-78.996374,
2233,2233,,2,43.85324,,Kingston Eastbound @ Elizabeth,,1,,0,-79.060413,
2234,2234,,1,43.85417000000001,,Eastbound @ 625 Kingston,,1,,0,-79.056628,
2235,2235,,2,43.85603900000001,,Kingston Eastbound @ Mill,,1,,0,-79.048411,
2236,2236,,1,43.8576991,,Kingston Eastbound @ Westney,,1,,0,-79.0409645,
2238,2238,,2,43.858841,,Kingston Eastbound @ Ritchie,,1,,0,-79.035728,
2240,2240,,2,43.860433,,Eastbound @ 113 Kingston,,1,,0,-79.028621,
2241,2241,,1,43.861263,,Kingston Eastbound @ Harwood,,1,,0,-79.025056,
2242,2242,,2,43.862037,,Eastbound @ 69 Kingston,,1,,0,-79.021604,
2244,2244,,2,43.881479,,Rossland Westbound @ Salem,,1,,0,-79.020109,
2246,2246,,2,43.88795600000001,,Westney Southbound @ Atherton,,1,,0,-79.04816599999998,
2247,2247,,2,43.88526,,Westney Southbound @ Williamson,,1,,0,-79.047031,
2248,2248,,2,43.881817,,Southbound @ 1328 Westney,,1,,0,-79.045538,
2249,2249,,2,43.880069,,Westney Southbound @ Telford,,1,,0,-79.04483999999998,
225,225,,2,43.884831,,Anderson Northbound @ Dundas,,1,,0,-78.922613,
2250,2250,,2,43.877313,,Westney Southbound @ Rossland (North side stop),,1,,0,-79.043719,
2252,2252,,1,43.87696840000001,,Westney Northbound @ Rossland,,1,,0,-79.0432136,
2253,2253,,2,43.879701,,Westney Northbound @ Telford,,1,,0,-79.044516,
2254,2254,,2,43.881886,,Northbound @ 1331 Westney,,1,,0,-79.045439,
2256,2256,,2,43.88721000000001,,Westney Northbound @ Curtis,,1,,0,-79.047648,
2257,2257,,2,43.88983600000001,,Northbound @ 1753 Westney,,1,,0,-79.048786,
2258,2258,,1,43.87519152,,Westney Southbound @ Rossland (South side stop),,1,,0,-79.042872,
2259,2259,,2,43.872596,,Westney Southbound @ Coughlen,,1,,0,-79.041717,
226,226,,2,43.886903,,Anderson Northbound @ Crawforth,,1,,0,-78.923509,
2260,2260,,2,43.8698042,,Westney Southbound @ Ivers,,1,,0,-79.04054189999998,
2261,2261,,1,43.866866,,Westney Southbound @ Delaney,,1,,0,-79.039272,
2262,2262,,2,43.86482,,Southbound @ 350 Westney,,1,,0,-79.039095,
2263,2263,,2,43.8632403,,Southbound @ 216 Westney,,1,,0,-79.0398311,
2264,2264,,2,43.860608,,Westney Southbound @ Millington,,1,,0,-79.041014,
2266,2266,,2,43.854027,,Westney Southbound @ Bramwell,,1,,0,-79.041345,
2268,2268,,2,43.846828,,Westney Southbound @ Fairall,,1,,0,-79.03957,
2269,2269,,2,43.8434567,,Westney Southbound @ O'Brien,,1,,0,-79.03655988,
227,227,,2,43.890994,,Anderson Northbound @ Frederick,,1,,0,-78.925314,
2270,2270,,2,43.84046,,Westney Southbound @ Bayly,,1,,0,-79.035459,
2276,2276,,2,43.83075500000001,,Westney Eastbound @ Harwood,,1,,0,-79.016374,
228,228,,2,43.892564,,Anderson Northbound @ Maplewood,,1,,0,-78.925967,
2280,2280,,2,43.8412546,,Westney Northbound @ Bayly (North side stop),,1,,0,-79.0353224,
2281,2281,,2,43.843068,,Westney Northbound @ O'Brien,,1,,0,-79.036025,
2282,2282,,2,43.853799,,Westney Northbound @ Ritchie,,1,,0,-79.041066,
2283,2283,,2,43.85724787,,Westney Northbound @ Kingston,,1,,0,-79.04155679,
2285,2285,,2,43.861546,,Westney Northbound @ Ravenscroft,,1,,0,-79.040329,
2286,2286,,1,43.866181,,Westney Northbound @ Magill,,1,,0,-79.038754,
2287,2287,,2,43.87030193,,Westney Northbound @ Ivers,,1,,0,-79.040561,
2288,2288,,2,43.8737626,,Westney Northbound @ Sullivan,,1,,0,-79.04188859999998,
2298,2298,,2,43.827964,,Liverpool Northbound @ Bayly,,1,,0,-79.086894,
2299,2299,,1,43.83746702,,Bayly Eastbound @ Church,,1,,0,-79.04730836,
2300,2300,,2,43.840287,,Bayly Eastbound @ Westney,,1,,0,-79.03458,
2301,2301,,2,43.841093,,Bayly Eastbound @ Finley,,1,,0,-79.030872,
2302,2302,,2,43.841851,,Bayly Eastbound @ Mackenzie,,1,,0,-79.02756599999998,
2303,2303,,2,43.8423437,,Bayly Eastbound @ Monarch,,1,,0,-79.025254,
2304,2304,,2,43.842726,,Bayly Eastbound @ Woodchester,,1,,0,-79.02351899999998,
2305,2305,,2,43.84332238201808,,Bayly Eastbound @ Kitney,,1,,0,-79.02102331,
2307,2307,,2,43.845278,,Bayly Eastbound @ Burcher,,1,,0,-79.012218,
2308,2308,,2,43.846033,,Bayly Eastbound @ Porte,,1,,0,-79.009096,
2309,2309,,1,43.846502,,Bayly Eastbound @ Pickering Beach,,1,,0,-79.006585,
2310,2310,,2,43.848164,,Bayly Eastbound @ Shoal Point,,1,,0,-78.99917499999998,
2311,2311,,2,43.84862720000001,,Bayly Westbound @ Shoal Point,,1,,0,-78.99802099999998,
2312,2312,,2,43.847892,,Bayly Westbound @ Boone,,1,,0,-79.00124,
2313,2313,,1,43.84699,,Bayly Westbound @ Salem,,1,,0,-79.00565,
2314,2314,,2,43.846159,,Bayly Westbound @ Porte,,1,,0,-79.009124,
2315,2315,,2,43.845625,,Bayly Westbound @ Burcher,,1,,0,-79.01148499999998,
2316,2316,,1,43.844242,,Bayly Westbound @ Harwood,,1,,0,-79.017732,
2317,2317,,2,43.843703,,Bayly Westbound @ Commercial,,1,,0,-79.020186,
2318,2318,,2,43.843281,,Bayly Westbound @ Woodchester,,1,,0,-79.021975,
2319,2319,,2,43.842681,,Bayly Westbound @ Monarch,,1,,0,-79.024703,
2320,2320,,2,43.8419865,,Bayly Westbound @ Mackenzie,,1,,0,-79.0278284,
2321,2321,,2,43.84141000000001,,Bayly Westbound @ Finley,,1,,0,-79.030484,
2322,2322,,2,43.840417,,Bayly Westbound @ Westney,,1,,0,-79.035039,
2323,2323,,2,43.83537,,Bayly Westbound @ Squires Beach,,1,,0,-79.05759999999998,
2324,2324,,1,43.83755071,,Bayly Westbound @ Church,,1,,0,-79.04777984,
2326,2326,,2,43.84675350879057,,Hunt Westbound @ Mills,,1,,0,-79.02333478682516,
2328,2328,,2,43.848622,,Fairall Westbound @ Dowty,,1,,0,-79.030842,
2329,2329,,2,43.847858,,Fairall Westbound @ McMaster,,1,,0,-79.034274,
2330,2330,,2,43.84696000000001,,Fairall Westbound @ Westney,,1,,0,-79.038432,
2331,2331,,2,43.8469093,,Fairall Eastbound @ Westney (East side stop),,1,,0,-79.0381401,
2332,2332,,2,43.847784,,Fairall Eastbound @ McMaster,,1,,0,-79.034135,
2333,2333,,2,43.8488203,,Fairall Eastbound @ Dowty,,1,,0,-79.0293951,
2335,2335,,2,43.84718321812876,,Hunt Eastbound @ Harwood,,1,,0,-79.0209055885104,
2351,2351,,2,43.850729,,Eastbound @ 87 Station,,1,,0,-79.024869,
2352,2352,,2,43.85141200000001,,Station Eastbound @ Harwood,,1,,0,-79.021846,
2398,2398,,2,43.896029,,Eastbound @ 43 Taunton,,1,,0,-79.038914,
2399,2399,,2,43.896906,,Taunton Eastbound @ Middlecote,,1,,0,-79.034803,
2400,2400,,1,43.897731,,Taunton Eastbound @ Salem,,1,,0,-79.0312632,
2401,2401,,2,43.8993868,,Taunton Eastbound @ Gillett,,1,,0,-79.0245374,
2402,2402,,1,43.901133,,Taunton Eastbound @ Warner,,1,,0,-79.017127,
2403,2403,,2,43.902546,,Taunton Eastbound @ Audley,,1,,0,-79.011461,
2404,2404,,2,43.90267,,Taunton Westbound @ Audley,,1,,0,-79.011878,
2405,2405,,1,43.9015153,,Taunton Westbound @ Warner,,1,,0,-79.01660699999998,
2406,2406,,1,43.8979268,,Taunton Westbound @ Salem,,1,,0,-79.0315523,
2407,2407,,2,43.8972765,,Taunton Westbound @ Middlecote,,1,,0,-79.0342846,
2416,2416,,2,44.087782,,Eastbound @ 6 Welwood,,1,,0,-79.1330801,
2417,2417,,2,44.089648,,Plaza Northbound @ Welwood,,1,,0,-79.131489,
2418,2418,,2,44.09199000000001,,Toronto Northbound @ Douglas,,1,,0,-79.132073,
2419,2419,,2,44.097727,,Toronto Northbound @ Elgin Park,,1,,0,-79.12808,
2420,2420,,2,44.101583,,Toronto Northbound @ Campbell,,1,,0,-79.125598,
2421,2421,,2,44.106913,,Toronto Northbound @ Poplar,,1,,0,-79.123332,
2422,2422,,2,44.109303,,Toronto Northbound @ Brock Street (North side stop),,1,,0,-79.122461,
2424,2424,,2,44.10911,,Toronto Street Southbound @ Brock Street,,1,,0,-79.122648,
2425,2425,,2,44.105762,,Toronto Southbound @ Peel,,1,,0,-79.124135,
2426,2426,,2,44.104382,,Toronto Southbound @ Mill,,1,,0,-79.124941,
2427,2427,,2,44.102555,,Toronto Southbound @ Campbell,,1,,0,-79.125703,
2428,2428,,2,44.104907,,Reach Eastbound @ East,,1,,0,-79.113612,
2429,2429,,2,44.104684,,Reach Eastbound @ Hamilton,,1,,0,-79.111752,
2430,2430,,2,44.104464,,Reach Eastbound @ Testa,,1,,0,-79.109229,
2431,2431,,2,44.104497,,Reach Northbound @ Coral Creek,,1,,0,-79.108006,
2433,2433,,2,44.106913,,Franklin Northbound @ Parkside,,1,,0,-79.115832,
2434,2434,,2,44.109968,,Franklin Northbound @ Brock Street,,1,,0,-79.117222,
2436,2436,,2,44.09739900000001,,Toronto Southbound @ Elgin Park,,1,,0,-79.128533,
2437,2437,,2,44.10394500000001,,Toronto Northbound @ Mill,,1,,0,-79.12506,
2438,2438,,2,44.107718,,Toronto Southbound @ Brock Street (South side stop),,1,,0,-79.123036,
2441,2441,,2,44.10972000000001,,Franklin Southbound @ Brock Street,,1,,0,-79.11723499999998,
2442,2442,,2,44.107774,,Southbound @ 72 Franklin,,1,,0,-79.116345,
2443,2443,,2,44.109472,,Brock Street Westbound @ Main Street,,1,,0,-79.12032499999998,
2444,2444,,2,44.093705,,Reach Westbound @ Marsh Hill (Epsom),,1,,0,-79.035732,
2445,2445,,2,44.093585,,Reach Eastbound @ Marsh Hill (Epsom),,1,,0,-79.035966,
2446,2446,,2,44.104969,,Reach Eastbound @ Reach Industrial Park,,1,,0,-78.985241,
2447,2447,,2,44.105095,,Reach Westbound @ Reach Industrial Park,,1,,0,-78.98500799999998,
2448,2448,,2,44.106497,,Reach Eastbound @ North Port,,1,,0,-78.978346,
2449,2449,,2,44.106635,,Reach Westbound @ North Port,,1,,0,-78.977997,
245,245,,2,43.917513,,Anderson Southbound @ Kilbride,,1,,0,-78.937106,
2450,2450,,2,44.110073,,Reach Eastbound @ Sherrington,,1,,0,-78.961905,
2451,2451,,2,44.110199,,Reach Westbound @ Sherrington,,1,,0,-78.961945,
2452,2452,,2,44.11102600000001,,Reach Eastbound @ Old Simcoe,,1,,0,-78.957515,
2453,2453,,2,44.1122,,Reach Eastbound @ Simcoe,,1,,0,-78.951756,
2454,2454,,2,44.112316,,Reach Westbound @ Simcoe,,1,,0,-78.951684,
2455,2455,,2,44.111107,,Reach Westbound @ Old Simcoe,,1,,0,-78.957656,
2456,2456,,2,43.979501,,Simcoe Northbound @ Steepleview (Columbus),,1,,0,-78.91001199999998,
2457,2457,,2,43.982318,,Simcoe Northbound @ Columbus Road (Columbus),,1,,0,-78.911266,
2458,2458,,2,43.982203,,Simcoe Southbound @ Columbus Road (Columbus),,1,,0,-78.911351,
2459,2459,,2,43.979472,,Simcoe Southbound @ Westview (Columbus),,1,,0,-78.910124,
246,246,,2,43.915405,,Anderson Southbound @ Darren,,1,,0,-78.936222,
