X,Y,OBJECTID,ABBREVIATI,NAME,CITY,ACCESSIBLE,SHELTER,COMMENTS,DIR,POS,LON,LAT,NUMBER,STATUS
655309.6826,4856279.9735,4047,90016,Westbound @ 1766 Pickering Parkway,,1,0, , , ,-79.067939,43.843273,90016,Scheduled On Demand Shared
651745.1001,4855457.4326,4048,90017,Fairport Southbound @ Glenanna,,0,0, , , ,-79.112492,43.836612,90017,On Demand
683931.9934,4864644.8828,4049,90025,Stevens Eastbound @ Clarington Boulevard,,1,1, , , ,-78.709252,43.911956,90025,On Demand
684364.0173,4864817.3914,4050,90027,Stevens Eastbound @ Regional Road 57,,1,0, , , ,-78.703816,43.9134,90027,On Demand
685326.9949,4867058.4834,4051,90032,Bons Westbound @ Allison,,1,0, , , ,-78.691052,43.93332,90032,On Demand
684979.0611,4866932.9339,4052,90033,Bons Westbound @ Gimblett,,1,0, , , ,-78.695427,43.932278,90033,On Demand
684639.0378,4866753.7131,4053,90034,Scugog Southbound @ Bons,,1,0, , , ,-78.699722,43.930751,90034,On Demand
684756.9603,4866408.1921,4054,90035,Scugog Southbound @ Somerscales,,1,1, , , ,-78.698374,43.927613,90035,On Demand
672474.4782,4867964.4578,4055,90038,Coldstream Eastbound @ Harmony,,1,1, , , ,-78.850769,43.944594,90038,Scheduled
672469.261,4867986.2509,4056,90040,Coldstream Westbound @ Harmony (East side stop),,1,1, , , ,-78.850827,43.9447913,90040,Scheduled
672317.4275,4867933.8214,4057,90041,Coldstream Westbound @ Harmony (West side stop),,1,0, , , ,-78.852735,43.9443551,90041,Scheduled
672051.214,4867980.2339,4058,90042,Coldstream Westbound @ Pennel,,1,0, , , ,-78.856035,43.944835,90042,Scheduled
671899.4904,4868058.6642,4059,90043,Coldstream Westbound @ Clearbrook,,1,0, , , ,-78.857899,43.9455761,90043,Scheduled
671544.9361,4868115.0332,4060,90044,Coldstream Westbound @ Wilson,,1,0, , , ,-78.862296,43.946166,90044,Scheduled
671374.8416,4868425.8483,4061,90045,Wilson Northbound @ Greenhill,,1,0, , , ,-78.864314,43.9490021,90045,Scheduled
670738.3378,4867901.7984,4062,90050,Coldstream Westbound @ Ritson,,1,1, , , ,-78.872409,43.944435,90050,Scheduled
671035.9352,4867991.4682,4063,90051,Coldstream Eastbound @ Whitestone,,1,0, , , ,-78.868674,43.9451727,90051,Scheduled
671240.4982,4868056.4722,4064,90052,Coldstream Westbound @ Ormond,,1,0, , , ,-78.866106,43.94571,90052,Scheduled
671322.3623,4868039.584,4065,90053,Coldstream Eastbound @ Ormond,,1,0, , , ,-78.865092,43.945539,90053,Scheduled
671499.5528,4868019.3851,4066,90054,Wilson Southbound @ Coldstream,,1,1, , , ,-78.862892,43.945316,90054,Scheduled
671699.3936,4867460.0615,4067,90055,Wilson Southbound @ Larry,,1,0, , , ,-78.860584,43.940237,90055,Scheduled
671790.5156,4867201.124,4068,90056,Wilson Southbound @ Taunton,,1,0, , , ,-78.859533,43.937886,90056,Scheduled
671869.56,4866952.8774,4069,90057,Southbound @ 1310 Wilson,,1,1, , , ,-78.858629,43.935634,90057,Scheduled
672642.8016,4864713.1881,4070,90063,Wilson Northbound @ Cavendish,,1,0, , , ,-78.849728,43.915302,90063,Scheduled
672623.0216,4864750.7956,4071,90064,Wilson Southbound @ Oakwood,,1,0, , , ,-78.849962,43.915645,90064,Scheduled
672507.6767,4865121.0606,4072,90065,Wilson Northbound @ Rossland,,1,0, , , ,-78.851277,43.9190034,90065,Scheduled
672452.6032,4865279.1866,4073,90066,Wilson Southbound @ Rossland,,1,1, , , ,-78.851912,43.920439,90066,Scheduled
671591.9903,4867764.9253,4074,90070,Wilson Southbound @ Clearsky,,1,0, , , ,-78.861823,43.943005,90070,Scheduled
668988.3549,4868068.9244,4075,90076,Simcoe Southbound @ Founders,,1,0, , , ,-78.894148,43.9463425,90076,Scheduled
664584.3333,4864685.4814,4076,90078,Eastbound @ 169 Taunton,,1,0, , , ,-78.95004,43.9168969,90078,Scheduled
672989.5718,4868168.0494,4077,90079,Westbound @ 1340 Coldstream,,1,0, , , ,-78.844289,43.9463048,90079,Scheduled
672975.4879,4868147.7109,4078,90080,Eastbound @ 1321 Coldstream,,1,0, , , ,-78.844471,43.9461252,90080,Scheduled
671998.1607,4866584.2149,4079,90083,Wilson Southbound @ Beatrice,,1,1, , , ,-78.857147,43.932287,90083,Scheduled
664816.1687,4864787.6976,4080,90088,Taunton Westbound @ Garden (East side stop),,1,1, , , ,-78.947122,43.9177648,90088,Scheduled
664880.9943,4859437.0876,4081,91,Burns Westbound @ Annes (East side stop),,1,0, , , ,-78.94797,43.8696061,91,On Demand
671031.4642,4868000.7222,4082,910,Coldstream Westbound @ Northfield,,1,0, , , ,-78.868727,43.945257,910,Scheduled
659142.1879,4856861.7221,4083,91000,Harwood Southbound @ Hunt,,1,1, , , ,-79.020117,43.847692,91000,Scheduled
672609.1853,4867329.55,4084,911,Harmony Southbound @ Taunton,,1,1, , , ,-78.849298,43.93885,911,Scheduled
672696.9173,4867034.096,4085,912,Harmony Southbound @ Grand Ridge,,1,0, , , ,-78.848301,43.9361711,912,Scheduled
672816.0448,4866733.3149,4086,913,Harmony Southbound @ Swiss,,1,0, , , ,-78.846916,43.933437,913,Scheduled
664752.8383,4859395.1533,4087,92,Burns Westbound @ Annes (West side stop),,1,0, , , ,-78.949577,43.8692574,92,On Demand
673136.4216,4860831.131,4088,92003,Northbound @ 753 Ritson,,1,0, , , ,-78.844845,43.8802581,92003,Scheduled
657213.671,4857547.3859,4089,92004,Rotherglen Northbound @ Fearn,,1,0, , , ,-79.043894,43.854275,92004,Future service
657002.0754,4857558.385,4090,92005,Lincoln Westbound @ Dingley,,0,0, , , ,-79.046522,43.854419,92005,Future service
656760.2906,4857502.6676,4091,92006,Lincoln Westbound @ Georgina,,0,0, , , ,-79.049545,43.853969,92006,On Demand
656444.342,4857403.2056,4092,92007,Westbound @ 24 Lincoln,,1,0, , , ,-79.053503,43.853141,92007,On Demand
656312.4243,4857520.7869,4093,92008,Church Northbound @ Kingston,,1,0, , , ,-79.055109,43.854227,92008,On Demand
656174.1598,4857870.9257,4094,92009,Northbound @ 89 Church,,1,1, , , ,-79.056726,43.857407,92009,On Demand
656095.1283,4858105.4396,4095,92010,Church Northbound @ Meekings,,1,0, , , ,-79.05764,43.859534,92010,On Demand
655975.9525,4858454.7635,4096,92011,Church Northbound @ 399 Church,,1,0, , , ,-79.05902,43.8627026,92011,On Demand
655906.8128,4858661.2848,4097,92012,Church Northbound @ Delaney,,1,0, , , ,-79.05982,43.8645756,92012,On Demand
655800.0661,4858971.9856,4098,92013,Church Northbound @ Windle,,1,0, , , ,-79.061057,43.867394,92013,On Demand
655725.1356,4859187.9352,4099,92014,Church Northbound @ Strickland,,1,0, , , ,-79.061926,43.869353,92014,On Demand
655766.4411,4859408.0448,4100,92015,Eastbound @ 575 Rossland,,0,0, , , ,-79.061348,43.871325,92015,Scheduled
656046.1261,4859507.4046,4101,92016,Rossland Eastbound @ Harkins,,1,1, , , ,-79.05784,43.87216,92016,Scheduled
656402.0747,4859706.5889,4102,92017,Rossland Eastbound @ Ravenscroft,,1,1, , , ,-79.053354,43.873877,92017,Scheduled
656434.0587,4859669.5384,4103,92018,Ravenscroft Southbound @ Rossland,,1,0, , , ,-79.052967,43.8735368,92018,On Demand
656483.0918,4859495.7958,4104,92019,Ravenscroft Southbound @ Hyde,,1,0, , , ,-79.052408,43.871963,92019,On Demand
656554.579,4859281.9228,4105,92020,Ravenscroft Southbound @ Delaney,,1,0, , , ,-79.051581,43.8700233,92020,On Demand
656191.9816,4858990.6265,4106,92022,Delaney Westbound @ Harkins,,1,0, , , ,-79.056176,43.8674789,92022,On Demand
656042.7763,4858756.9816,4107,92023,Delaney Westbound @ Edgely,,1,0, , , ,-79.058101,43.865408,92023,On Demand
656618.9879,4859092.2208,4108,92036,Ravenscroft Southbound @ Pantoll,,1,0, , , ,-79.050836,43.8683026,92036,On Demand
656663.6901,4858956.5413,4109,92037,Ravenscroft Southbound @ Mossa,,1,0, , , ,-79.050319,43.8670722,92037,On Demand
656823.3388,4858575.556,4110,92038,Ravenscroft Southbound @ Daniels,,1,0, , , ,-79.048446,43.86361,92038,On Demand
658096.6675,4860289.2658,4111,92041,Rossland Westbound @ Woodcock,,1,0, , , ,-79.032102,43.878759,92041,Scheduled
657869.0226,4860214.7247,4112,92042,Rossland Westbound @ 128 Rossland,,1,0, , , ,-79.034956,43.878137,92042,Scheduled
656918.2395,4860928.3084,4113,92043,Westney Northbound @ Williamson,,0,0, , , ,-79.046574,43.884761,92043,Scheduled
658693.365,4856489.577,4114,92045,Monarch Southbound @ Stonewood,,0,0, , , ,-79.025808,43.8444398,92045,Scheduled
658627.0274,4855258.1136,4115,92047,Clements Westbound @ Finley,,1,0, , , ,-79.026998,43.8333729,92047,On Demand
659311.7863,4858046.5985,4116,92052,Mandrake Eastbound @ Dobson,,1,0, , , ,-79.017655,43.8583173,92052,Future service
659470.6806,4858123.7113,4117,92053,Mandrake Eastbound @ Angus,,1,0, , , ,-79.015656,43.8589769,92053,Future service
659566.3885,4858300.2645,4118,92054,Northbound @ 133 Salem,,1,0, , , ,-79.014413,43.8605449,92054,Scheduled
658804.8209,4862194.9385,4119,92059,Williamson Eastbound @ Gillett,,1,0, , , ,-79.022725,43.8957547,92059,Future service
659034.5886,4862278.5962,4120,92060,Williamson Eastbound @ Portelli,,1,0, , , ,-79.019841,43.896458,92060,Future service
659320.4207,4862413.0345,4121,92061,Williamson Westbound @ Warner,,1,0, , , ,-79.016244,43.897606,92061,Future service
659028.0763,4862288.1452,4122,92062,Williamson Westbound @ Portelli,,1,0, , , ,-79.019919,43.8965453,92062,Future service
658329.6978,4861845.9924,4123,92064,Salem Southbound @ Williamson,,1,1, , , ,-79.028741,43.892717,92064,Scheduled
660439.9765,4860047.0959,4124,92067,Turnerbury Southbound @ Byram Downs,,1,0, , , ,-79.003024,43.876074,92067,On Demand
660474.6394,4859816.9938,4125,92068,Turnerbury Southbound @ Kerrison,,1,1, , , ,-79.002662,43.8739959,92068,On Demand
659501.2822,4858391.5092,4126,92071,Salem Southbound @ Twilley,,1,1, , , ,-79.015195,43.86138,92071,Scheduled
659662.4016,4858681.9164,4127,92072,Eastbound @ 257 Kingston Road East,,1,0, , , ,-79.013104,43.8639584,92072,Scheduled
659560.7323,4858226.4603,4128,92075,Salem Southbound @ Mandrake,,1,0, , , ,-79.014505,43.859882,92075,Scheduled
664583.4983,4859337.6751,4129,93,Burns Westbound @ Michael,,1,0, , , ,-78.951701,43.868778,93,On Demand
674521.1577,4860752.7844,4130,93000,Colonel Sam Eastbound @ Farewell,,0,0, , , ,-78.827646,43.879227,93000,Scheduled
671533.3524,4858044.7125,4131,93001,Renaissance Westbound @ Noel,,1,0, , , ,-78.865681,43.855562,93001,Scheduled
664770.8209,4864678.0433,4132,93009,Garden Southbound @ Taunton,,1,0, , , ,-78.947721,43.9167882,93009,On Demand
660534.4606,4863288.2516,4133,93012,Taunton Westbound @ Lake Ridge,,0,0, , , ,-79.000873,43.905218,93012,Scheduled
660475.2434,4863245.0322,4134,93013,Taunton Eastbound @ Lake Ridge,,0,0, , , ,-79.001623,43.904842,93013,Scheduled
656661.7487,4859807.2158,4135,93015,Rossland Westbound @ Stevensgate,,0,0, , , ,-79.050094,43.8747274,93015,Scheduled
656365.8033,4859705.6768,4136,93016,Rossland Westbound @ Ravenscroft,,1,1, , , ,-79.053805,43.8738764,93016,Scheduled
649635.5361,4884008.3658,4137,93019,Toronto Northbound @ Banff,,1,0, , , ,-79.130676,44.093966,93019,On Demand
649610.5791,4884017.5784,4138,93020,Toronto Southbound @ Banff,,1,0, , , ,-79.130985,44.094054,93020,On Demand
669282.4642,4861712.1838,4139,93024,Thornton Southbound @ Monaghan (Trent University Oshawa),,1,1, , , ,-78.892506,43.88908,93024,On Demand
668237.9698,4869910.0409,4140,93026,Simcoe Southbound @ Windfields Farm,,1,0, , , ,-78.90291,43.96308,93026,Scheduled
673001.5451,4862096.6711,4141,93027,Olive Eastbound @ Verdun,,1,0, , , ,-78.846112,43.8916763,93027,Scheduled
674024.5546,4858823.498,4142,93028,Lakeview Westbound @ Birchcliffe,,1,1, , , ,-78.834452,43.861986,93028,Scheduled
657540.5126,4861625.4068,4143,93031,Harwood Southbound @ Haskell,,0,1, , , ,-79.038626,43.8909011,93031,Scheduled
672229.3736,4865095.6626,4144,93035,Rossland Eastbound @ Brentwood,,1,0, , , ,-78.85475,43.91884,93035,Scheduled
672391.7416,4868039.3504,4145,93036,Harmony Northbound @ Coldstream,,1,0, , , ,-78.851775,43.9452872,93036,Scheduled
649986.2804,4853377.3789,4146,93037,Westbound @ 332 Sheppard,,1,0, , , ,-79.13494,43.8182527,93037,On Demand
653625.0631,4856302.2148,4147,93038,Fieldlight Eastbound @ Rosefield,,1,0, , , ,-79.088877,43.8438254,93038,Future service
663510.402,4866114.3346,4148,93040,Baldwin Southbound @ Canary,,0,0, , , ,-78.962969,43.9299927,93040,Scheduled
663526.8688,4866153.3332,4149,93041,Baldwin Northbound @ Canary,,1,0, , , ,-78.962752,43.93034,93041,Scheduled
655546.9793,4857279.1999,4150,93048,Kingston Eastbound @ Notion,,1,1, , , ,-79.064697,43.8522147,93048,Scheduled
670345.2585,4861433.8092,4151,93054,Gibb Westbound @ Stevenson (East side stop),,1,0, , , ,-78.879372,43.8863306,93054,Scheduled
656619.2214,4861725.4393,4152,93055,Westney Southbound @ Taunton,,1,0, , , ,-79.05006,43.8919975,93055,Scheduled
656592.3102,4861856.1944,4153,93056,Westney Northbound @ Taunton,,1,0, , , ,-79.050356,43.8931798,93056,Scheduled
656957.6365,4859903.7751,4154,93057,Rossland Westbound @ Carter-Bennett,,0,0, , , ,-79.046385,43.8755334,93057,Scheduled
665285.8864,4857345.0902,4155,93058,Gordon Westbound @ James Govan,,1,0, , , ,-78.943581,43.8506919,93058,On Demand
665279.5027,4857335.9171,4156,93059,Gordon Eastbound @ James Govan,,1,0, , , ,-78.943663,43.8506107,93059,On Demand
650314.7685,4852324.5915,4157,93060,Kingston Westbound @ Altona,,1,1, , , ,-79.131154,43.808712,93060,Scheduled
650215.6373,4852195.6727,4158,93061,Kingston Eastbound @ Altona,,1,0, , , ,-79.132422,43.807572,93061,Scheduled
649498.8652,4883771.4096,4159,93063,Toronto Southbound @ Douglas,,1,0, , , ,-79.132449,44.0918616,93063,On Demand
669231.2142,4868383.538,4160,93064,Conlin Westbound @ Bridle,,1,0, , , ,-78.891023,43.9491175,93064,Future service
656739.3656,4860812.1403,4161,93069,Williamson Westbound @ Clapperton,,1,0, , , ,-79.048833,43.8837537,93069,Future service
656576.1542,4860618.5114,4162,93071,Williamson Westbound @ Bellinger,,1,0, , , ,-79.050921,43.882046,93071,On Demand
656415.4664,4860564.341,4163,93073,Williamson Westbound @ Searell,,1,0, , , ,-79.052936,43.8815926,93073,On Demand
656190.6557,4860444.2904,4164,93075,Ravenscroft Northbound @ Williamson,,1,0, , , ,-79.055768,43.88056,93075,On Demand
656182.5117,4860438.5423,4165,93076,Ravenscroft Southbound @ Williamson,,1,0, , , ,-79.055871,43.88051,93076,On Demand
656257.5087,4860199.4517,4166,93077,Ravenscroft Southbound @ Harty,,1,0, , , ,-79.055008,43.8783426,93077,On Demand
656241.9,4860290.215,4167,93078,Ravenscroft Northbound @ Selby,,1,0, , , ,-79.055175,43.8791627,93078,On Demand
656340.6935,4859964.4697,4168,93079,Ravenscroft Southbound @ Telford,,1,0, , , ,-79.054042,43.8762105,93079,On Demand
656329.5489,4860048.5757,4169,93080,Ravenscroft Northbound @ Telford,,1,0, , , ,-79.054156,43.8769697,93080,On Demand
662903.7837,4864096.4157,4170,93083,Eastbound @ 437 Taunton,,1,1, , , ,-78.971139,43.91197,93083,Scheduled
676969.4368,4865250.5312,4171,93084,George Reynolds Eastbound @ Mallory,,1,0, , , ,-78.7957,43.91911,93084,Future service
668863.6254,4860533.4255,4172,93087,Burns Westbound @ Kendalwood,,1,0, , , ,-78.89809,43.87857,93087,On Demand
662817.4425,4863323.013,4173,93091,Country Lane Northbound @ Shenandoah,,1,0, , , ,-78.97245,43.90503,93091,On Demand
662624.0458,4863781.603,4174,93092,Country Lane Northbound @ Vineyard,,1,0, , , ,-78.974716,43.9091991,93092,On Demand
649858.4343,4853284.1813,4175,93099,Altona Southbound @ Twyn Rivers,,1,0, , , ,-79.136556,43.81744,93099,On Demand
649885.5208,4853892.5242,4176,93101,Strouds Lane Eastbound @ Calvington,,1,0, , , ,-79.136049,43.822909,93101,On Demand
663665.5639,4884309.8225,4177,93102,Old Simcoe Northbound @ Victoria,,1,0, , , ,-78.955418,44.093677,93102,Scheduled On Demand Shared
656403.3175,4859817.6367,4178,93104,Ravenscroft Northbound @ Dent,,1,0, , , ,-79.053306,43.874876,93104,On Demand
664632.5397,4885065.5583,4179,93106,Scugog Eastbound @ High,,1,0, , , ,-78.94311,44.10026,93106,Scheduled On Demand Shared
665582.36,4865469.2987,4180,93109,Lazio Northbound @ Toscana,,1,0, , , ,-78.937373,43.9237259,93109,On Demand
677082.2085,4864181.9815,4181,93111,Highway 2 Eastbound @ Sandringham,,1,0, , , ,-78.794651,43.9094692,93111,Scheduled
653956.6699,4855103.3337,4182,93112,Pickering Parkway Terminal,,1,1, , , ,-79.0851,43.832968,93112,Scheduled On Demand Shared
665176.4726,4858378.4737,4183,93115,Victoria Eastbound @ Gordon (Abilities Centre),,1,1, , , ,-78.944622,43.8600147,93115,Scheduled
660437.3966,4860835.6338,4184,93118,Audley Southbound @ Formosa,,1,0, , , ,-79.002819,43.88317,93118,On Demand
660454.4832,4860840.3811,4185,93119,Audley Northbound @ Formosa,,0,0, , , ,-79.002605,43.883209,93119,Future service
658919.967,4857258.5878,4186,93121,Station Westbound @ Harwood,,1,0, , , ,-79.022762,43.851311,93121,Scheduled
658672.9538,4857169.2252,4187,93122,Station Westbound @ Mills,,1,0, , , ,-79.02586,43.85056,93122,Scheduled
658445.8153,4857004.9881,4188,93123,Station Westbound @ Dowty,,1,0, , , ,-79.028733,43.8491309,93123,Scheduled
659689.6087,4862506.3056,4189,93125,Williamson Eastbound @ Seward,,1,0, , , ,-79.011621,43.8983654,93125,Future service
659672.1,4862516.9196,4190,93126,Williamson Westbound @ Stokes,,1,0, , , ,-79.011836,43.8984647,93126,Future service
659313.1375,4862396.7454,4191,93127,Williamson Eastbound @ Warner,,1,0, , , ,-79.016339,43.897461,93127,Future service
658791.0661,4862202.5274,4192,93128,Williamson Westbound @ Gillett,,1,0, , , ,-79.022894,43.895826,93128,Future service
658801.9645,4861962.0763,4193,93129,Gillett Southbound @ Bissland,,0,0, , , ,-79.02283,43.89366,93129,Future service
658869.3201,4861780.432,4194,93130,Gillett Southbound @ Elston,,1,0, , , ,-79.022046,43.892011,93130,Future service
658811.6129,4861599.2502,4195,93131,Gillett Westbound @ Draycott,,1,0, , , ,-79.022818,43.8903931,93131,Future service
658696.9841,4861544.7203,4196,93132,Gillett Westbound @ Luce,,1,0, , , ,-79.02426,43.8899271,93132,Future service
658704.7812,4861536.2685,4197,93133,Gillett Eastbound @ Luce,,1,0, , , ,-79.024166,43.8898493,93133,Future service
658823.5451,4861590.9675,4198,93134,Gillett Eastbound @ Draycott,,1,0, , , ,-79.022672,43.890316,93134,Future service
658884.8693,4861758.6946,4199,93135,Gillett Northbound @ Elston,,1,0, , , ,-79.021859,43.891812,93135,Future service
658818.6549,4861954.7521,4200,93136,Gillett Northbound @ Bissland,,1,0, , , ,-79.022624,43.8935905,93136,Future service
658243.1178,4862171.2093,4201,93137,Salem Northbound @ Elliottglen Dr,,1,1, , , ,-79.029721,43.895662,93137,Scheduled
658223.7246,4862154.7772,4202,93138,Salem Southbound @ Dunwell Cr,,1,1, , , ,-79.029968,43.8955183,93138,Scheduled
657257.8365,4862033.5391,4203,93139,Harwood Southbound @ Taunton,,0,1, , , ,-79.042023,43.894634,93139,Scheduled
657250.8887,4862079.1602,4204,93140,Harwood Northbound @ Taunton,,1,1, , , ,-79.042096,43.895046,93140,Scheduled
657547.2072,4861654.1464,4205,93141,Harwood Northbound @ Haskell,,1,0, , , ,-79.038534,43.8911583,93141,Scheduled
657624.6778,4861369.0906,4206,93142,Harwood Southbound @ Williamson,,0,0, , , ,-79.037654,43.8885767,93142,Scheduled
657133.3959,4859974.5664,4207,93143,Rossland Westbound @ Westney,,1,1, , , ,-79.044178,43.876133,93143,Scheduled On Demand Shared
659251.5105,4860361.7675,4208,93145,Southbound @ 964 Salem,,1,1, , , ,-79.017714,43.879163,93145,Scheduled
659287.988,4860325.6357,4209,93146,Northbound @ 967 Salem,,0,0, , , ,-79.017271,43.87883,93146,Scheduled
659271.008,4859466.2114,4210,93147,Salem Southbound @ Kerrison,,0,0, , , ,-79.017738,43.8711003,93147,Scheduled
659271.1042,4859391.8109,4211,93148,Salem Northbound @ Kerrison,,1,0, , , ,-79.017759,43.8704308,93148,Scheduled
659291.1505,4859023.6562,4212,93149,Salem Southbound @ Ringer,,0,0, , , ,-79.01762,43.8671137,93149,Scheduled
659331.9296,4858975.7476,4213,93150,Salem Northbound @ Ringer,,1,0, , , ,-79.017127,43.8666738,93150,Scheduled
659420.3966,4858634.0508,4214,93151,Salem Southbound @ Kingston,,1,1, , , ,-79.016129,43.86358,93151,Scheduled
659420.2931,4858724.097,4215,93152,Salem Northbound @ Kingston,,1,1, , , ,-79.016103,43.8643902,93152,Scheduled On Demand Shared
659837.9999,4862544.0083,4216,93153,Williamson Eastbound @ Audley,,1,1, , , ,-79.009764,43.8986725,93153,Future service
661580.3182,4857230.8417,4217,93158,Bayly Westbound @ Audley,,1,1, , , ,-78.989691,43.850484,93158,Scheduled
661259.732,4857120.7223,4218,93159,Westbound @ 508 Bayly,,1,0, , , ,-78.99371,43.8495632,93159,Scheduled
658409.5079,4861610.0757,4219,93160,Southbound @ 1508 Salem,,1,1, , , ,-79.027818,43.890577,93160,Scheduled
658335.7607,4861895.0228,4220,93161,Salem Northbound @ Williamson,,1,1, , , ,-79.028651,43.8931568,93161,Scheduled
653929.5894,4859962.3819,4221,93176,William Jackson Northbound @ Misthollow,,1,0, , , ,-79.084036,43.8766987,93176,On Demand
672623.355,4867359.0392,4222,93177,Harmony Northbound @ Taunton (South side stop),,1,0, , , ,-78.849112,43.939112,93177,Scheduled
671626.3809,4862598.1889,4223,93178,Simcoe Northbound @ Athol,,1,0, , , ,-78.86306,43.89651,93178,Scheduled
669419.3706,4859799.5514,4224,93179,Eastbound @ 933 Bloor Street West,,0,0, , , ,-78.89141,43.8718394,93179,Scheduled
673162.6469,4861730.0625,4225,93183,Dean Westbound @ Normandy,,1,1, , , ,-78.844227,43.88834,93183,Scheduled
666928.069,4863570.9084,4226,93185,Northbound @ 3193 Thickson,,1,1, , , ,-78.921216,43.906341,93185,Scheduled
666851.4768,4863805.2961,4227,93186,Thickson Northbound @ Winterberry,,1,0, , , ,-78.922095,43.9084673,93186,Scheduled
649347.7887,4883413.967,4228,93187,Toronto Northbound @ Welwood,,1,0, , , ,-79.134437,44.088676,93187,On Demand
669337.1981,4861557.983,4229,93188,Thornton Southbound @ Arklow,,1,0, , , ,-78.891874,43.88768,93188,On Demand
675025.7369,4860944.0151,4230,93189,Westbound @ 944 Colonel Sam,,1,0, , , ,-78.821307,43.880828,93189,Scheduled
654666.8414,4857034.1966,4231,93191,Brock Road Southbound @ Finch,,1,1, , , ,-79.075713,43.8501948,93191,Scheduled
653570.7581,4855790.3943,4232,93192,Glenanna Eastbound @ Fieldlight,,1,0, , , ,-79.0897,43.839231,93192,Future service
654855.6557,4856272.9359,4233,93193,Pickering Parkway Westbound @ Denmar,,1,0, , , ,-79.073586,43.843305,93193,Scheduled On Demand Shared
654832.7495,4856151.0398,4234,93194,Pickering Parkway Southbound @ Geta,,1,0, , , ,-79.073906,43.8422129,93194,Scheduled On Demand Shared
654904.8703,4855869.5036,4235,93195,Pickering Parkway Southbound @ Portland,,1,0, , , ,-79.073091,43.8396643,93195,Scheduled On Demand Shared
654586.4673,4855619.4416,4236,93196,Westbound @ 1538 Pickering Parkway,,1,0, , , ,-79.077121,43.8374808,93196,Scheduled On Demand Shared
654400.6125,4855492.4603,4237,93197,Pickering Parkway Westbound @ Valley Farm,,1,1, , , ,-79.079469,43.836377,93197,Scheduled On Demand Shared
649288.9108,4855263.1427,4238,93206,Finch Westbound @ Altona,,0,0, , , ,-79.143082,43.835364,93206,On Demand
649332.9831,4854765.6346,4239,93207,Altona Southbound @ Sparrow (North stop),,0,0, , , ,-79.142673,43.830878,93207,On Demand
649345.1077,4854773.7966,4240,93208,Altona Northbound @ Sparrow (North stop),,0,0, , , ,-79.14252,43.830949,93208,On Demand
649293.3913,4855253.4645,4241,93209,Finch Eastbound @ Altona,,0,0, , , ,-79.143029,43.835276,93209,On Demand
650221.676,4854960.3381,4242,93212,Highview Eastbound @ Rosebank,,1,0, , , ,-79.131571,43.83245,93212,On Demand
651052.3835,4854872.8228,4243,93214,Southbound @ 1852 Whites,,1,0, , , ,-79.121269,43.8314931,93214,Scheduled
654666.0904,4857005.1868,4244,93215,Westbound @ 1682 Finch,,0,0, , , ,-79.075731,43.849934,93215,Future service
651527.8109,4853541.4658,4245,93216,Whites Southbound @ Kingston,,1,1, , , ,-79.115736,43.819415,93216,Scheduled
651587.6733,4853455.6561,4246,93217,Whites Northbound @ Kingston,,1,0, , , ,-79.115016,43.8186305,93217,Scheduled
651937.5819,4852756.5863,4247,93218,Oklahoma Eastbound @ Whites,,1,0, , , ,-79.110865,43.8122678,93218,Scheduled On Demand Shared
651894.4649,4852761.2137,4248,93219,Oklahoma Westbound @ Whites,,1,0, , , ,-79.1114,43.8123183,93219,Scheduled On Demand Shared
652058.8777,4852769.654,4249,93220,Oklahoma Eastbound @ Eyer,,1,0, , , ,-79.109354,43.8123605,93220,Scheduled
652059.0786,4852780.9377,4250,93221,Oklahoma Westbound @ Eyer,,1,0, , , ,-79.109349,43.812462,93221,Scheduled
652245.3697,4852830.7588,4251,93222,Oklahoma Eastbound @ Hillcrest,,1,1, , , ,-79.10702,43.812872,93222,Scheduled
652417.9032,4852886.6865,4252,93223,Oklahoma Eastbound @ Victory,,1,0, , , ,-79.10486,43.8133397,93223,Scheduled
652579.8087,4852942.7662,4253,93224,Oklahoma Eastbound @ West Shore,,1,0, , , ,-79.102832,43.813811,93224,Scheduled
649187.0761,4851237.3306,4254,93227,Kingston Eastbound @ Port Union,,1,0, , , ,-79.14547,43.799156,93227,Scheduled
649155.2281,4854151.1364,4255,93228,Pine Grove Eastbound @ Oakburn,,1,0, , , ,-79.145054,43.825384,93228,Future service
649329.4131,4854353.2105,4256,93230,Pine Grove Eastbound @ Westcreek,,1,0, , , ,-79.142832,43.8271673,93230,Future service
649394.8201,4854412.2078,4257,93231,Pine Grove Eastbound @ Altona,,1,1, , , ,-79.142003,43.827685,93231,Future service
649385.0589,4854416.9891,4258,93232,Pine Grove Westbound @ Altona,,1,1, , , ,-79.142123,43.82773,93232,On Demand
649247.6731,4854337.6186,4259,93233,Pine Grove Westbound @ Meldron,,1,0, , , ,-79.143852,43.8270435,93233,Future service
654327.8312,4853834.757,4260,93234,Krosno Eastbound @ Annland,,1,0, , , ,-79.080852,43.821475,93234,Scheduled On Demand Shared
654477.2269,4853884.0092,4261,93235,Krosno Eastbound @ Modlin,,1,0, , , ,-79.078981,43.821887,93235,Scheduled On Demand Shared
672173.4001,4863724.1356,4262,93236,Adelaide Eastbound @ Ritson,,1,0, , , ,-78.85589,43.906513,93236,Future service
657361.8085,4857485.8819,4263,93237,Bramwell Westbound @ Kirkham,,1,0, , , ,-79.04207,43.85369,93237,Future service
